


 All things :


 



 For tracking ID : 0
 



 For tracking ID : 9
time :datetime.datetime(2020, 3, 16, 12, 40, 2, 799220) Centrepositions :[461.0, 560.0]
time :datetime.datetime(2020, 3, 16, 12, 40, 2, 879720) Centrepositions :[453.5, 573.0]
time :datetime.datetime(2020, 3, 16, 12, 40, 2, 960433) Centrepositions :[446.0, 587.0]
time :datetime.datetime(2020, 3, 16, 12, 40, 3, 43785) Centrepositions :[438.0, 602.0]
time :datetime.datetime(2020, 3, 16, 12, 40, 3, 127525) Centrepositions :[428.0, 619.0]
